project,arquivo_a,arquivo_b,ctx_a,ctx_b,dunn_p,significativo,sig
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,ctx-1,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,ctx-1,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,0.339062,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-1,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,0.231588,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,ctx-2,0.243569,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,ctx-2,1.0,False,ns
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,ctx-2,1.0,False,ns
